id;latitud;longitud;nombre;variable;unidades;subcuenca;estado;datoActual;datoTotal;municipioNombre;estadoInt;estadoInternal
108;39.942398425367486;-1.6461215503308626;Boniches;5N02BA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Boniches;0;ESTADO_DESCONOCIDO
521;40.06024957439012;-0.07289475922688837;Borriol;;;0;ESTADO_DESCONOCIDO;;;Borriol;0;ESTADO_DESCONOCIDO
17;39.60476480154066;-0.7821683345860309;Bugarra;0A01AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Bugarra;0;ESTADO_DESCONOCIDO
508;39.60476480154066;-0.7821683345860309;Bugarra;;;5;ESTADO_DESCONOCIDO;;;Bugarra;0;ESTADO_DESCONOCIDO
115;39.7185604973841;-0.955439419269717;Calles;6A02AA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Calles;0;ESTADO_DESCONOCIDO
502;39.7185604973841;-0.955439419269717;Calles;;;6;ESTADO_DESCONOCIDO;;;Calles;0;ESTADO_DESCONOCIDO
174;38.64977518470316;-0.0986547212570082;Callosa d'en Sarrià;8L01AA01MVCR;l/m<sup>2</sup>;10;ESTADO_DESCONOCIDO;0.0;;Callosa d'en Sarrià;0;ESTADO_DESCONOCIDO
188;38.88443335164048;-0.2713445962755601;Canales Altos del Serpis;9C01AA01MVCR;l/m<sup>2</sup>;3;ESTADO_DESCONOCIDO;0.0;;Villalonga;0;ESTADO_DESCONOCIDO
151;39.063093801937185;-0.5709136620010895;Carcer;7O08AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Carcer;0;ESTADO_DESCONOCIDO
153;39.22710221432517;-0.5422261919442148;Carlet;7O10AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Carlet;0;ESTADO_DESCONOCIDO
28;39.60821205071257;-0.47424077880288756;Carraixet-Bétera;0O01AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Bétera;0;ESTADO_DESCONOCIDO
280;39.60821205071257;-0.47424077880288756;Carraixet-Bétera;0O01DQG2MVVR;m³/s;5;ESTADO_DESCONOCIDO;0.691;;Bétera;0;ESTADO_DESCONOCIDO
531;39.69491651940833;-0.7128828270444721;Casinos;0P06AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Casinos;0;ESTADO_DESCONOCIDO
514;40.49335695445339;0.008583483563662987;Catí;1P02AA01MVCR;l/m<sup>2</sup>;8;ESTADO_DESCONOCIDO;0.0;;Catí;0;ESTADO_DESCONOCIDO
155;39.54574899143047;-1.2811267060397005;Caudete de las Fuentes;7P01AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Caudete de las Fuentes;0;ESTADO_DESCONOCIDO
55;40.46772430475544;0.3015240824746716;Cervera del Maestre;1O02AA01MVCR;l/m<sup>2</sup>;8;ESTADO_DESCONOCIDO;0.0;;Cervera del Maestre;0;ESTADO_DESCONOCIDO
291;40.46772430475544;0.3015240824746716;Cervera del Maestre;1O02DQG1MVVR;m³/s;8;ESTADO_DESCONOCIDO;0.0;;Cervera del Maestre;0;ESTADO_DESCONOCIDO
148;38.86436444570204;-1.775783083036632;Chinchilla;7O05AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Chinchilla;0;ESTADO_DESCONOCIDO
40;39.45727331512082;-0.7354423712742639;Chiva;0P09AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Chiva;0;ESTADO_DESCONOCIDO
97;40.21166833062525;-2.0521940873664564;Ciudad Encantada;4N04BA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Valdecabras;0;ESTADO_DESCONOCIDO
125;39.2623686853244;-1.0963596078872544;Cofrentes;7A01AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Cofrentes;0;ESTADO_DESCONOCIDO
313;39.2623686853244;-1.0963596078872544;Cofrentes;7A01DQG1MVVR;m³/s;1;ESTADO_DESCONOCIDO;8.493;;Cofrentes;0;ESTADO_DESCONOCIDO
418;39.2623686853244;-1.0963596078872544;Cofrentes;7A01MI01MAMR;°C;1;ESTADO_DESCONOCIDO;12.932;;Cofrentes;0;ESTADO_DESCONOCIDO
183;38.694418848393155;-0.25649742342020876;Confrides;8P06AA01MVCR;l/m<sup>2</sup>;10;ESTADO_DESCONOCIDO;0.0;;Confrides;0;ESTADO_DESCONOCIDO
433;38.649115893095534;-0.23079171038032661;Confrides-Aitana;;;10;ESTADO_DESCONOCIDO;;;Confrides;0;ESTADO_DESCONOCIDO
143;39.17959035673849;-0.9176572358457693;Cortes de Pallás-Casa del Barón;;;1;ESTADO_DESCONOCIDO;;;Cortes de Pallás;0;ESTADO_DESCONOCIDO
88;40.07477673743744;-2.1406344865141596;Cuenca;4A01AA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Cuenca;0;ESTADO_DESCONOCIDO
301;40.07477673743744;-2.1406344865141596;Cuenca;4A01DQG1MVVR;m³/s;7;ESTADO_DESCONOCIDO;10.102;;Cuenca;0;ESTADO_DESCONOCIDO
26;39.672953350451834;-0.2857064428620591;Depósito de Sagunto;0L03AA01MVCR;l/m<sup>2</sup>;11;ESTADO_DESCONOCIDO;0.0;;Sagunto;0;ESTADO_DESCONOCIDO
117;39.702640985327776;-0.9533785580168717;Domeño;6C01AA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Domeño;0;ESTADO_DESCONOCIDO
165;39.289273495627704;-0.7622824758760846;Dos Aguas-Sierra Ave;7P11AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Dos Aguas;0;ESTADO_DESCONOCIDO
355;39.81831620897723;-2.3449222563385113;E.A 87 Marimota-Belmontejo;4R04DQG1MVVR;m³/s;7;ESTADO_DESCONOCIDO;0.537;;Belmontejo;0;ESTADO_DESCONOCIDO
352;39.66810840423414;-1.5570037210537377;E.A 92 Camporrobles;;;7;ESTADO_DESCONOCIDO;;;Mira;0;ESTADO_DESCONOCIDO
360;38.90222477683636;-2.117812614219519;E.A 138 Balazote;7R03DQG1MVVR;m³/s;1;ESTADO_DESCONOCIDO;0.16;;Balazote;0;ESTADO_DESCONOCIDO
506;39.74978186828158;-1.5730885569880226;E.A 141 Villora, río San Martín;4R02DQG1MVVR;m³/s;7;ESTADO_DESCONOCIDO;4.385;;Víllora;0;ESTADO_DESCONOCIDO
354;39.72034611945052;-1.7043784514890665;E.A. 140 Huércemes;4R03DQG1MVVR;m³/s;7;ESTADO_DESCONOCIDO;0.89;;Huércemes;0;ESTADO_DESCONOCIDO
356;39.73865035744847;-1.6348897674280491;E.A.139 Villora, río Cabriel;5R01DQG1MVVR;m³/s;7;ESTADO_DESCONOCIDO;13.427;;Víllora;0;ESTADO_DESCONOCIDO
93;39.44717966716008;-2.0970932534712747;El Picazo;4L02AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;El Picazo;0;ESTADO_DESCONOCIDO
305;39.44717966716008;-2.0970932534712747;El Picazo;;;1;ESTADO_DESCONOCIDO;;;El Picazo;0;ESTADO_DESCONOCIDO
85;40.46983603775609;-0.9197611881172093;El Pobo;3N04BA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;El Pobo;0;ESTADO_DESCONOCIDO
528;39.60500641659373;-0.31455261571894755;El Puig ;0C01AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;El Puig;0;ESTADO_DESCONOCIDO
522;39.9837901657649;-0.7479998427756932;El Toro;0P07AA01MVCR;l/m<sup>2</sup>;11;ESTADO_DESCONOCIDO;0.0;;El Toro;0;ESTADO_DESCONOCIDO
176;38.481946523312864;-0.7972751806140873;Elda;8O02AA01MVCR;l/m<sup>2</sup>;2;ESTADO_DESCONOCIDO;0.0;;Elda;0;ESTADO_DESCONOCIDO
91;39.564429036756714;-2.111872277747394;Embalse Alarcón;4E02AA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Alarcón;0;ESTADO_DESCONOCIDO
304;39.564429036756714;-2.111872277747394;Embalse Alarcón;4E02DQG2MVVR;m³/s;7;ESTADO_DESCONOCIDO;18.599;;Alarcón;0;ESTADO_DESCONOCIDO
412;39.564429036756714;-2.111872277747394;Embalse Alarcón;4E02MI01MAMR;°C;7;ESTADO_DESCONOCIDO;9.003;;Alarcón;0;ESTADO_DESCONOCIDO
44;40.09805186737035;-0.21770130872374774;Embalse Alcora;1E02AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Alcora;0;ESTADO_DESCONOCIDO
400;39.78800299146909;-0.37666562693822553;Embalse Algar;0E04MI01MAMR;°C;11;ESTADO_DESCONOCIDO;13.939;;Algar de Palancia;0;ESTADO_DESCONOCIDO
463;39.78800299146909;-0.37666562693822553;Embalse Algar;0E04EVI1MVVR;Hm³;11;ESTADO_DESCONOCIDO;0.209;6.3;Algar de Palancia;0;ESTADO_DESCONOCIDO
66;40.087381305170105;-0.5583163556780842;Embalse Arenós;2E02AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Montanejos;0;ESTADO_DESCONOCIDO
294;40.087381305170105;-0.5583163556780842;Embalse Arenós;2E02DQG1MVVR;m³/s;0;ESTADO_DESCONOCIDO;0.967;;Montanejos;0;ESTADO_DESCONOCIDO
81;40.36390608068979;-1.2037935733151708;Embalse Arquillo de San Blas;3E01AA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Teruel;0;ESTADO_DESCONOCIDO
118;39.72664884960761;-1.1000284129069342;Embalse Benagéber;6E01AA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Benagéber;0;ESTADO_DESCONOCIDO
120;39.59590599758599;-0.9394878734426074;Embalse Buseo;6E03AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Chera;0;ESTADO_DESCONOCIDO
477;39.59590599758599;-0.9394878734426074;Embalse Buseo;;;5;ESTADO_DESCONOCIDO;;7.5;Chera;0;ESTADO_DESCONOCIDO
113;39.53854660657796;-1.4993798608825792;Embalse Contreras;5S01AA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Villargordo del Cabriel;0;ESTADO_DESCONOCIDO
344;39.54292031455318;-1.502474167566448;Embalse Contreras;5E01DQG1MVVR;m³/s;7;ESTADO_DESCONOCIDO;1.82;;Villargordo del Cabriel;0;ESTADO_DESCONOCIDO
416;39.53854660657796;-1.4993798608825792;Embalse Contreras;5S01MI01MAMR;°C;7;ESTADO_DESCONOCIDO;11.75;;Villargordo del Cabriel;0;ESTADO_DESCONOCIDO
138;38.87283392361483;-1.1582094042504383;Embalse de Almansa;7E11AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Almansa;0;ESTADO_DESCONOCIDO
137;38.93974814177001;-0.4773599044303486;Embalse de Bellús;7E10AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Bellús;0;ESTADO_DESCONOCIDO
423;38.93974814177001;-0.4773599044303486;Embalse de Bellús;7E10MI01MAMR;°C;4;ESTADO_DESCONOCIDO;17.872;;Bellús;0;ESTADO_DESCONOCIDO
200;38.8152446827807;-0.3552431360367468;Embalse de Beniarrés;9S01AA01MVCR;l/m<sup>2</sup>;3;ESTADO_DESCONOCIDO;0.0;;Beniarrés;0;ESTADO_DESCONOCIDO
139;39.2615951644219;-0.9185803060507597;Embalse de Cortes II;7E12AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Cortes de Pallás;0;ESTADO_DESCONOCIDO
136;39.12820919463915;-0.6984618718411948;Embalse de Escalona;7E09AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Navarrés;0;ESTADO_DESCONOCIDO
422;39.12820919463915;-0.6984618718411948;Embalse de Escalona;7E09MI01MAMR;°C;1;ESTADO_DESCONOCIDO;15.301;;Navarrés;0;ESTADO_DESCONOCIDO
481;39.12820919463915;-0.6984618718411948;Embalse de Escalona;7E09EVI1MVVR;Hm³;1;ESTADO_DESCONOCIDO;4.601;98.7;Navarrés;0;ESTADO_DESCONOCIDO
173;38.67963856163353;-0.19221286390425982;Embalse de Guadalest;8E02AA01MVCR;l/m<sup>2</sup>;10;ESTADO_DESCONOCIDO;0.0;;Guadalest;0;ESTADO_DESCONOCIDO
201;39.235426336668226;-0.9198293546271129;Embalse de La Muela;7E13AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Cortes de Pallás;0;ESTADO_DESCONOCIDO
64;40.01070885744891;-0.235990695667018;Embalse de Sitjar;1S01AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Onda;0;ESTADO_DESCONOCIDO
131;39.27121050542435;-0.8600611308293172;Embalse del Naranjero;7E02AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Cortes de Pallás;0;ESTADO_DESCONOCIDO
132;39.340519137864625;-0.864839281178875;Embalse Forata;7E03AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Yátova;0;ESTADO_DESCONOCIDO
90;40.210403800832474;-1.9221064170223807;Embalse La Toba;4E01AA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Uña;0;ESTADO_DESCONOCIDO
119;39.66375923248706;-0.9135184175218464;Embalse Loriguilla;6E02AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Loriguilla;0;ESTADO_DESCONOCIDO
312;39.66375923248706;-0.9135184175218464;Embalse Loriguilla;6E02DQG1MVVR;m³/s;5;ESTADO_DESCONOCIDO;7.952;;Loriguilla;0;ESTADO_DESCONOCIDO
293;40.1419479603841;-0.7320882154957312;Embalse Los Toranes;2E01DQG2MVVR;m³/s;0;ESTADO_DESCONOCIDO;1.624;;Sarrión;0;ESTADO_DESCONOCIDO
519;40.1419479603841;-0.7320882154957312;Embalse Los Toranes;2E01AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Sarrión;0;ESTADO_DESCONOCIDO
47;40.02831006361723;-0.16264413176125375;Embalse María Cristina;1E06AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Castelló;0;ESTADO_DESCONOCIDO
403;40.02831006361723;-0.16264413176125375;Embalse María Cristina;1E06MI01MAMR;°C;0;ESTADO_DESCONOCIDO;13.062;;Castelló;0;ESTADO_DESCONOCIDO
67;40.28049680415129;-0.7432576277317143;Embalse Mora de Rubielos;2E03AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Mora de Rubielos;0;ESTADO_DESCONOCIDO
406;40.28049680415129;-0.7432576277317143;Embalse Mora de Rubielos;2E03MI01MAMR;°C;0;ESTADO_DESCONOCIDO;7.321;;Mora de Rubielos;0;ESTADO_DESCONOCIDO
46;39.936632752473066;-0.3310813134745464;Embalse Onda;1E04AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Alcudia de Veo;0;ESTADO_DESCONOCIDO
20;39.88952086496172;-0.5242283952395271;Embalse Regajo;0E01AA01MVCR;l/m<sup>2</sup>;11;ESTADO_DESCONOCIDO;0.0;;Jérica;0;ESTADO_DESCONOCIDO
275;39.88952086496172;-0.5242283952395271;Embalse Regajo;0E01DQG1MVVR;m³/s;11;ESTADO_DESCONOCIDO;0.314;;Jérica;0;ESTADO_DESCONOCIDO
45;40.026820911275415;-0.32053658257999873;Embalse Ribesalbes;1E03BA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.4;;Fanzara;0;ESTADO_DESCONOCIDO
286;40.026820911275415;-0.32053658257999873;Embalse Ribesalbes;1E03DQG3MVVR;m³/s;0;ESTADO_DESCONOCIDO;0.36;;Fanzara;0;ESTADO_DESCONOCIDO
133;39.129704903978265;-0.648394649636228;Embalse Tous;7E04AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Tous;0;ESTADO_DESCONOCIDO
320;39.129704903978265;-0.648394649636228;Embalse Tous;7E04DQG1MVMR;m³/s;4;ESTADO_DESCONOCIDO;2.85;;Tous;0;ESTADO_DESCONOCIDO
420;39.129704903978265;-0.648394649636228;Embalse Tous;7E04MI01MAMR;°C;4;ESTADO_DESCONOCIDO;17.417;;Tous;0;ESTADO_DESCONOCIDO
43;40.67073320343085;0.23314239924602406;Embalse Ulldecona;1E01AA01MVCR;l/m<sup>2</sup>;8;ESTADO_DESCONOCIDO;0.0;;La Pobla de Benifassà;0;ESTADO_DESCONOCIDO
284;40.67073320343085;0.23314239924602406;Embalse Ulldecona;1E01DQG2MVVR;m³/s;8;ESTADO_DESCONOCIDO;0.1;;La Pobla de Benifassà;0;ESTADO_DESCONOCIDO
161;38.95914547409935;-0.9223288863964962;Enguera;7P07AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Enguera;0;ESTADO_DESCONOCIDO
164;39.00110473410224;-0.7350582118238985;Enguera-Benalí;7P10AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Enguera;0;ESTADO_DESCONOCIDO
105;39.67068636909111;-1.6125501170331242;Enguídanos;5A03AA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Enguídanos;0;ESTADO_DESCONOCIDO
146;39.01840587036066;-0.6189302132029888;Estubeny;7O03AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Estubeny;0;ESTADO_DESCONOCIDO
324;39.01840587036066;-0.6189302132029888;Estubeny;7O03DQG1MVVR;m³/s;4;ESTADO_DESCONOCIDO;0.117;;Estubeny;0;ESTADO_DESCONOCIDO
162;38.80300442299998;-0.8840387862766976;Font de la Figuera;7P08AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Font de la Figuera;0;ESTADO_DESCONOCIDO
72;40.32278565537415;-0.8933788768856257;Formiche Alto;2O01BA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Formiche Alto;0;ESTADO_DESCONOCIDO
167;39.25738145380789;-1.512974812911491;Fuentealbilla-Cerro del Aguila;7P13AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Fuentealbilla;0;ESTADO_DESCONOCIDO
80;40.393944247016066;-1.2907842604060187;Gea de Albarracín;3A05BA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Gea de Albarracín;0;ESTADO_DESCONOCIDO
299;40.393944247016066;-1.2907842604060187;Gea de Albarracín;3A05DQG1MVVR;m³/s;6;ESTADO_DESCONOCIDO;2.045;;Gea de Albarracín;0;ESTADO_DESCONOCIDO
112;39.515164048588545;-1.6749067329436775;Graja de Iniesta;5P02AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Graja de Iniesta;0;ESTADO_DESCONOCIDO
87;40.423333777042345;-1.7242253442940363;Griegos;3N06AA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Griegos;0;ESTADO_DESCONOCIDO
411;40.423333777042345;-1.7242253442940363;Griegos;;;6;ESTADO_DESCONOCIDO;;;Griegos;0;ESTADO_DESCONOCIDO
130;39.20069546135586;-0.47109226631575907;Guadassuar;;;4;ESTADO_DESCONOCIDO;;;Guadassuar;0;ESTADO_DESCONOCIDO
82;40.441394554901834;-0.7155393299160029;Gúdar;3N01BA01MVCR;l/m<sup>2</sup>;6;ESTADO_DESCONOCIDO;0.0;;Gúdar;0;ESTADO_DESCONOCIDO
168;38.95839635945924;-1.4285718152090021;Higueruela;7P14AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Higueruela;0;ESTADO_DESCONOCIDO
126;39.195049033918956;-0.4093183042610765;Huerto Mulet;7A02AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Algemesí;0;ESTADO_DESCONOCIDO
314;39.195049033918956;-0.4093183042610765;Huerto Mulet;;;4;ESTADO_DESCONOCIDO;;;Algemesí;0;ESTADO_DESCONOCIDO
180;38.630953655177834;-0.5695041753015354;Ibi;8P03AA01MVCR;l/m<sup>2</sup>;2;ESTADO_DESCONOCIDO;0.0;;Ibi;0;ESTADO_DESCONOCIDO
185;38.55634357228202;-0.060998483545017156;L'Alfás del Pi;8P08AA01MVCR;l/m<sup>2</sup>;10;ESTADO_DESCONOCIDO;0.0;;l'Alfás del Pi;0;ESTADO_DESCONOCIDO
98;40.05696250933687;-1.8504991668464938;La Cierva;4N05BA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;La Cierva;0;ESTADO_DESCONOCIDO
405;40.69434192116817;0.16751022969855514;La Pobla de Benifassà;1N04MI01MAMR;°C;8;ESTADO_DESCONOCIDO;10.479;;La Pobla de Benifassà;0;ESTADO_DESCONOCIDO
510;40.69434192116817;0.16751022969855514;La Pobla de Benifassà;1N04BA01MVCR;l/m<sup>2</sup>;8;ESTADO_DESCONOCIDO;0.0;;La Pobla de Benifassà;0;ESTADO_DESCONOCIDO
22;39.519890387690026;-0.5068384082408435;La Presa (Manises);0E03AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Manises;0;ESTADO_DESCONOCIDO
277;39.519890387690026;-0.5068384082408435;La Presa (Manises);;;5;ESTADO_DESCONOCIDO;;;Manises;0;ESTADO_DESCONOCIDO
157;39.21146915459947;-2.152650919827485;La Roda;7P03AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;La Roda;0;ESTADO_DESCONOCIDO
511;40.61198394021165;0.33000485380952577;La Senia;1P01AA01MVCR;l/m<sup>2</sup>;8;ESTADO_DESCONOCIDO;0.0;;La Senia;0;ESTADO_DESCONOCIDO
107;40.177321771359814;-1.672445423150741;Laguna del Marquesado;5N01BA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Laguna del Marquesado;0;ESTADO_DESCONOCIDO
415;40.177321771359814;-1.672445423150741;Laguna del Marquesado;5N01MI01MAMR;°C;7;ESTADO_DESCONOCIDO;5.62;;Laguna del Marquesado;0;ESTADO_DESCONOCIDO
111;39.91093796044023;-1.3716347851402506;Landete;5P01AA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Landete;0;ESTADO_DESCONOCIDO
140;38.83876997925521;-1.9624277406515038;Los Anguijes;7L01AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Los Anguijes;0;ESTADO_DESCONOCIDO
424;38.83876997925521;-1.9624277406515038;Los Anguijes;7L01MI01MAMR;°C;1;ESTADO_DESCONOCIDO;12.017;;Los Anguijes;0;ESTADO_DESCONOCIDO
129;39.1376086554228;-1.7494136828953202;Los Frailes;7A05AA01MVCR;l/m<sup>2</sup>;1;ESTADO_DESCONOCIDO;0.0;;Valdeganga;0;ESTADO_DESCONOCIDO
317;39.1376086554228;-1.7494136828953202;Los Frailes;7A05DQG1MVVR;m³/s;1;ESTADO_DESCONOCIDO;3.475;;Valdeganga;0;ESTADO_DESCONOCIDO
367;40.108084433727555;-1.2886470138817243;Los Santos;3R01DQG1MVVR;m³/s;6;ESTADO_DESCONOCIDO;2.441;;Castielfabib;0;ESTADO_DESCONOCIDO
63;40.13915701680653;-0.2922295191444528;Lucena del Cid;1P08AA01MVCR;l/m<sup>2</sup>;0;ESTADO_DESCONOCIDO;0.0;;Lucena del Cid;0;ESTADO_DESCONOCIDO
347;39.34395007755691;-0.8253536517427339;Macastre;;;4;ESTADO_DESCONOCIDO;;;Valencia;0;ESTADO_DESCONOCIDO
147;39.041703219285736;-0.4946463225318014;Manuel;7O04AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Manuel;0;ESTADO_DESCONOCIDO
325;39.041703219285736;-0.4946463225318014;Manuel;7O04DQG1MVVR;m³/s;4;ESTADO_DESCONOCIDO;0.747;;Manuel;0;ESTADO_DESCONOCIDO
18;39.703324423026416;-0.5690106916050293;Marines;0A02AA01MVCR;l/m<sup>2</sup>;5;ESTADO_DESCONOCIDO;0.0;;Marines;0;ESTADO_DESCONOCIDO
199;38.73122625599701;-0.36744511817409103;Millena;9P06AA01MVCR;l/m<sup>2</sup>;3;ESTADO_DESCONOCIDO;0.0;;Millena;0;ESTADO_DESCONOCIDO
145;38.87129611389446;-0.7591948871338426;Moixent;7O01AA01MVCR;l/m<sup>2</sup>;4;ESTADO_DESCONOCIDO;0.0;;Moixent;0;ESTADO_DESCONOCIDO
323;38.87129611389446;-0.7591948871338426;Moixent;;;4;ESTADO_DESCONOCIDO;;;Moixent;0;ESTADO_DESCONOCIDO
106;40.222161559455074;-1.8473940432473372;Molino Juan Romero;5A04BA01MVCR;l/m<sup>2</sup>;7;ESTADO_DESCONOCIDO;0.0;;Beamud;0;ESTADO_DESCONOCIDO
